Customer_ID,Preference Rate Towards Company_X,Rating Given,Company Chosen,Starting Location,Ending Location,Started Time,Ending Time,Unavailable Scooter,BREAKDOWN,Breakdown Time
250,0.5084444444444445,9,1,Stony,Queens,264,298,false,false,0
217,0.5049212598425197,5,1,Manhattan,Queens,229,347,false,true,299
215,0.5069169960474308,8,1,Manhattan,Queens,227,311,false,true,300
210,0.5045090180360722,8,1,Manhattan,Queens,223,321,false,true,303
222,0.5089849441476445,9,0,Manhattan,Jones,233,303,false,false,0
220,0.5036818851251841,8,0,Stony,Jones,230,304,false,false,0
236,0.5118074477747502,5,1,Manhattan,Queens,251,355,false,true,304
288,0.49545992893801816,0,0,Manhattan,Jones,303,360,true,false,0
289,0.4960722702278083,0,0,Manhattan,Jones,304,382,true,true,325
221,0.5051395007342144,9,1,Manhattan,Jones,231,306,false,false,0
228,0.5059326056003797,9,0,Jones,Stony,240,308,false,false,0
266,0.5021186440677966,9,0,Queens,Stony,279,310,false,true,309
297,0.4978624174115818,0,0,Manhattan,Queens,310,417,true,false,0
216,0.5049212598425197,9,0,Manhattan,Queens,228,312,false,false,0
261,0.5045317220543807,8,0,Queens,Stony,274,312,false,false,0
244,0.5085125448028673,9,1,Stony,Queens,260,313,false,false,0
249,0.5084444444444445,8,0,Manhattan,Jones,264,313,false,false,0
277,0.5024610336341263,3,1,Queens,Stony,291,349,false,true,313
241,0.50965424337674,9,1,Stony,Jones,256,315,false,false,0
251,0.5084444444444445,6,1,Manhattan,Jones,265,339,false,true,315
263,0.5012864493996569,6,1,Manhattan,Jones,276,336,false,true,316
207,0.5045090180360722,9,1,Manhattan,Queens,221,317,false,false,0
218,0.5049212598425197,9,1,Stony,Jones,229,320,false,false,0
257,0.5066430469441984,8,0,Stony,Queens,270,320,false,false,0
264,0.5012864493996569,9,0,Manhattan,Jones,277,320,false,false,0
300,0.4946969696969697,0,0,Queens,Stony,319,376,true,true,349
262,0.5012864493996569,8,1,Stony,Queens,275,322,false,false,0
274,0.5032867707477403,8,1,Queens,Stony,289,325,false,false,0
303,0.49328859060402686,0,0,Manhattan,Queens,325,429,true,false,0
304,0.49328859060402686,0,0,Queens,Manhattan,325,417,true,false,0
253,0.5079928952042628,8,0,Stony,Jones,267,327,false,false,0
306,0.49479553903345724,0,0,Queens,Manhattan,327,413,true,false,0
307,0.49479553903345724,0,0,Queens,Manhattan,328,393,true,false,0
309,0.49479553903345724,0,0,Queens,Manhattan,330,423,true,false,0
285,0.49523052464228934,8,0,Queens,Stony,300,332,false,false,0
311,0.49479553903345724,0,1,Manhattan,Jones,331,384,true,false,0
312,0.49629355077835435,0,0,Manhattan,Jones,332,393,true,false,0
286,0.49523052464228934,6,1,Queens,Stony,302,349,false,true,334
271,0.5018789144050104,8,0,Manhattan,Jones,285,335,false,false,0
315,0.49668141592920356,0,0,Queens,Manhattan,335,423,true,false,0
258,0.5083848190644307,9,1,Manhattan,Queens,271,337,false,false,0
313,0.49629355077835435,0,1,Stony,Jones,332,395,false,true,337
278,0.5024610336341263,9,1,Manhattan,Jones,292,338,false,false,0
294,0.4943248532289628,9,0,Stony,Queens,306,338,false,false,0
316,0.49503858875413453,0,0,Manhattan,Jones,337,390,true,false,0
283,0.49939442874444895,8,0,Queens,Stony,297,339,false,false,0
317,0.4950711938663746,0,0,Manhattan,Queens,338,421,true,false,0
267,0.5021186440677966,9,1,Manhattan,Jones,279,343,false,false,0
281,0.4991850040749796,9,0,Manhattan,Jones,294,343,false,false,0
319,0.4965416818347288,0,0,Queens,Stony,340,376,false,true,343
321,0.4965416818347288,0,0,Manhattan,Queens,342,430,true,false,0
292,0.4943248532289628,8,1,Queens,Stony,306,355,false,true,346
260,0.5083848190644307,9,0,Manhattan,Jones,271,347,false,false,0
273,0.5049464138499588,8,0,Manhattan,Jones,288,347,false,false,0
282,0.4991850040749796,9,0,Stony,Queens,294,347,false,false,0
327,0.49513162639740355,0,0,Queens,Stony,346,402,true,false,0
235,0.5118074477747502,8,1,Queens,Manhattan,250,349,false,false,0
252,0.5084444444444445,8,1,Jones,Stony,265,349,false,false,0
330,0.49982136477313327,0,1,Manhattan,Queens,348,444,true,true,430
276,0.5024610336341263,8,1,Manhattan,Jones,291,351,false,false,0
328,0.49513162639740355,0,0,Jones,Stony,346,411,false,true,351
239,0.50965424337674,8,1,Manhattan,Queens,255,352,false,false,0
295,0.4943248532289628,6,1,Manhattan,Queens,307,382,false,true,353
301,0.49624906226556637,9,0,Queens,Stony,320,353,false,false,0
291,0.4943248532289628,9,1,Manhattan,Jones,306,354,false,false,0
338,0.49316987740805607,0,0,Manhattan,Jones,354,417,true,false,0
280,0.4991850040749796,9,1,Manhattan,Jones,293,357,false,false,0
341,0.49316987740805607,0,1,Manhattan,Jones,356,432,true,true,400
324,0.49656419529837253,1,1,Queens,Manhattan,345,455,false,true,358
232,0.5080091533180778,9,1,Manhattan,Queens,247,364,false,false,0
296,0.4978624174115818,8,1,Stony,Jones,309,365,false,false,0
310,0.49479553903345724,6,0,Jones,Stony,330,385,false,true,366
345,0.48854961832061067,0,0,Manhattan,Queens,365,457,true,false,0
305,0.49328859060402686,8,1,Manhattan,Jones,326,368,false,false,0
323,0.49656419529837253,7,1,Queens,Stony,344,377,false,true,369
347,0.4882596685082873,0,0,Queens,Manhattan,368,464,true,false,0
331,0.49982136477313327,4,1,Manhattan,Jones,348,400,false,true,370
275,0.5032867707477403,9,1,Jones,Stony,290,372,false,false,0
350,0.4864121087031304,0,0,Queens,Stony,371,419,true,false,0
354,0.4849108367626886,0,0,Queens,Stony,372,429,true,false,0
356,0.4849108367626886,0,0,Manhattan,Jones,373,421,true,false,0
287,0.49523052464228934,9,1,Jones,Stony,302,375,false,false,0
360,0.4849108367626886,0,0,Manhattan,Jones,374,434,true,false,0
302,0.49476439790575916,9,0,Stony,Jones,324,376,false,false,0
362,0.48500340831629174,0,0,Manhattan,Jones,376,432,true,false,0
298,0.5003831417624521,8,1,Manhattan,Jones,314,379,false,false,0
364,0.48500340831629174,0,0,Manhattan,Queens,378,496,true,true,413
367,0.48368456832087015,0,0,Manhattan,Jones,379,441,true,false,0
293,0.4943248532289628,8,1,Manhattan,Jones,306,381,false,false,0
353,0.4849108367626886,2,1,Manhattan,Jones,372,429,false,true,385
332,0.4969804618117229,9,1,Queens,Stony,350,387,false,false,0
357,0.4849108367626886,2,1,Queens,Stony,373,429,false,true,388
378,0.48025649679379007,0,0,Manhattan,Queens,388,505,true,false,0
380,0.48025649679379007,0,1,Manhattan,Jones,389,430,true,false,0
299,0.49638920562523753,8,0,Queens,Manhattan,316,392,false,false,0
318,0.4965416818347288,9,1,Jones,Stony,339,392,false,false,0
384,0.4802013422818792,0,0,Queens,Stony,393,424,true,false,0
284,0.49780263683579706,8,0,Manhattan,Queens,298,395,false,false,0
290,0.4960722702278083,8,1,Queens,Manhattan,304,395,false,false,0
385,0.4802013422818792,0,1,Manhattan,Queens,394,511,true,true,426
389,0.4803070761014686,0,1,Manhattan,Queens,396,478,true,true,397
333,0.4969804618117229,8,1,Stony,Queens,350,400,false,false,0
359,0.4849108367626886,5,1,Stony,Jones,373,428,false,true,401
343,0.49144851657940664,8,1,Queens,Stony,361,409,false,true,404
394,0.47823197075440343,0,1,Manhattan,Jones,403,481,true,true,439
334,0.4955720864328728,9,1,Stony,Jones,351,406,false,false,0
335,0.4941716707877075,8,0,Manhattan,Jones,352,406,false,false,0
396,0.4769638713954259,0,1,Manhattan,Jones,405,468,true,false,0
325,0.49656419529837253,9,0,Jones,Stony,345,408,false,false,0
326,0.49513162639740355,9,1,Manhattan,Queens,346,408,false,false,0
329,0.49982136477313327,8,0,Manhattan,Queens,347,408,false,false,0
398,0.476928147659855,0,0,Queens,Stony,407,460,true,false,0
346,0.48854961832061067,8,1,Queens,Stony,365,409,false,false,0
399,0.47843137254901963,0,0,Manhattan,Queens,408,506,true,false,0
322,0.49656419529837253,8,1,Manhattan,Jones,344,412,false,false,0
342,0.49162011173184356,8,1,Queens,Stony,357,412,false,false,0
308,0.49479553903345724,9,1,Manhattan,Queens,330,413,false,false,0
403,0.47470817120622566,0,0,Manhattan,Queens,412,508,true,true,454
405,0.47332686711930166,0,1,Manhattan,Jones,413,482,true,false,0
340,0.49316987740805607,6,1,Stony,Jones,354,444,false,true,415
408,0.4724104549854792,0,0,Manhattan,Jones,415,482,true,true,480
409,0.4724104549854792,0,0,Queens,Manhattan,415,513,true,false,0
411,0.4724104549854792,0,1,Manhattan,Jones,416,461,true,false,0
348,0.4870823286255598,6,1,Manhattan,Jones,369,445,false,true,419
373,0.4823728813559322,9,1,Queens,Stony,383,419,false,false,0
414,0.4724104549854792,0,1,Manhattan,Jones,418,487,true,false,0
416,0.4701348747591522,0,1,Manhattan,Queens,419,529,true,false,0
417,0.4701348747591522,0,0,Manhattan,Queens,420,507,true,false,0
418,0.4701348747591522,0,0,Queens,Manhattan,420,505,true,false,0
419,0.4701348747591522,0,0,Manhattan,Jones,421,494,true,false,0
363,0.48500340831629174,9,0,Stony,Queens,376,424,false,false,0
407,0.47332686711930166,1,0,Stony,Jones,413,494,false,true,425
352,0.4864121087031304,8,0,Stony,Jones,371,426,false,false,0
355,0.4849108367626886,9,1,Jones,Stony,372,426,false,false,0
366,0.48500340831629174,8,1,Stony,Jones,378,433,false,true,427
375,0.48204607046070463,9,1,Queens,Stony,386,427,false,false,0
371,0.4823728813559322,9,1,Manhattan,Jones,382,429,false,false,0
337,0.4947294448348559,9,0,Queens,Manhattan,353,430,false,false,0
314,0.49668141592920356,9,0,Manhattan,Queens,335,431,false,false,0
369,0.48368456832087015,8,1,Manhattan,Jones,380,431,false,false,0
401,0.4771838331160365,4,1,Queens,Stony,411,452,false,true,431
388,0.4803070761014686,8,0,Stony,Queens,395,432,false,false,0
320,0.4965416818347288,9,1,Jones,Stony,340,434,false,false,0
351,0.4864121087031304,9,1,Jones,Stony,371,438,false,false,0
372,0.4823728813559322,9,1,Jones,Stony,382,439,false,false,0
392,0.4803070761014686,9,0,Queens,Stony,398,439,false,false,0
377,0.480580884836204,8,0,Stony,Queens,387,440,false,false,0
432,0.46806541190990436,0,1,Manhattan,Jones,439,486,true,false,0
361,0.4849108367626886,9,1,Jones,Stony,374,442,false,false,0
381,0.48025649679379007,8,1,Stony,Queens,390,442,false,false,0
434,0.46937519236688213,0,1,Manhattan,Jones,441,510,true,false,0
391,0.4803070761014686,9,1,Queens,Stony,397,443,false,false,0
438,0.46564885496183206,0,1,Manhattan,Queens,444,528,true,true,494
358,0.4849108367626886,9,1,Jones,Stony,373,446,false,false,0
395,0.4769638713954259,8,0,Manhattan,Jones,404,446,false,false,0
374,0.48204607046070463,8,0,Jones,Stony,385,450,false,false,0
387,0.4803070761014686,8,1,Jones,Stony,395,450,false,false,0
376,0.480580884836204,8,0,Manhattan,Jones,387,453,false,false,0
445,0.4658403869407497,0,1,Manhattan,Jones,452,517,true,true,494
412,0.4724104549854792,8,0,Stony,Queens,416,454,false,false,0
370,0.48368456832087015,8,0,Stony,Jones,380,456,false,false,0
400,0.4771838331160365,8,1,Queens,Stony,410,456,false,false,0
339,0.49316987740805607,8,1,Queens,Manhattan,354,458,false,false,0
382,0.48025649679379007,8,1,Manhattan,Jones,391,458,false,false,0
365,0.48500340831629174,9,1,Queens,Manhattan,378,459,false,false,0
404,0.47470817120622566,9,1,Queens,Stony,412,460,false,false,0
349,0.4864121087031304,8,0,Jones,Stony,370,463,false,false,0
383,0.4802013422818792,8,0,Manhattan,Jones,393,463,false,false,0
397,0.476928147659855,8,1,Jones,Stony,406,463,false,false,0
336,0.4947294448348559,8,1,Manhattan,Queens,353,465,false,false,0
406,0.47332686711930166,9,0,Queens,Stony,413,465,false,false,0
421,0.47182425978987586,9,0,Queens,Stony,426,465,false,false,0
459,0.4669976635514019,0,0,Manhattan,Queens,468,545,true,false,0
368,0.48368456832087015,8,1,Queens,Manhattan,379,470,false,false,0
461,0.4669976635514019,0,0,Manhattan,Queens,469,570,true,false,0
413,0.4724104549854792,8,1,Queens,Stony,417,471,false,false,0
463,0.4659090909090909,0,0,Manhattan,Jones,470,544,true,false,0
466,0.46482558139534885,0,0,Manhattan,Queens,471,589,true,false,0
379,0.48025649679379007,9,1,Stony,Jones,388,474,false,false,0
410,0.4724104549854792,8,0,Stony,Jones,415,476,false,false,0
460,0.4669976635514019,2,0,Stony,Queens,468,511,false,true,477
422,0.47182425978987586,9,0,Manhattan,Jones,426,478,false,false,0
402,0.4771838331160365,8,0,Jones,Stony,411,479,false,false,0
344,0.4899095337508699,9,1,Manhattan,Queens,364,480,false,false,0
431,0.46919726197884254,8,0,Stony,Queens,436,482,false,false,0
430,0.46919726197884254,9,0,Jones,Stony,434,485,false,false,0
386,0.4803070761014686,9,1,Manhattan,Queens,395,489,false,true,487
390,0.4803070761014686,9,0,Stony,Jones,396,489,false,false,0
439,0.46564885496183206,8,1,Queens,Stony,444,489,false,false,0
446,0.46712907117008445,8,1,Queens,Stony,453,489,false,false,0
393,0.47902796271637815,8,1,Jones,Stony,400,490,false,false,0
479,0.46613995485327314,0,1,Manhattan,Queens,490,587,true,false,0
480,0.46613995485327314,0,0,Manhattan,Queens,492,564,true,false,0
481,0.46613995485327314,0,1,Manhattan,Queens,493,599,true,false,0
437,0.4669320269442743,9,1,Manhattan,Jones,442,496,false,false,0
442,0.465674362089915,9,1,Queens,Stony,449,498,false,false,0
485,0.4649591894173937,0,0,Manhattan,Jones,497,558,true,false,0
457,0.4669976635514019,3,1,Manhattan,Queens,466,555,false,true,500
424,0.46928435718809375,8,0,Stony,Jones,427,501,false,false,0
458,0.4669976635514019,3,1,Queens,Manhattan,467,563,false,true,502
487,0.46378439079169004,0,1,Stony,Queens,499,539,false,true,502
428,0.47051482059282373,9,0,Manhattan,Jones,433,504,false,false,0
490,0.46420581655480986,0,0,Manhattan,Queens,503,584,true,false,0
423,0.47182425978987586,8,0,Stony,Jones,426,505,false,false,0
493,0.4655509065550907,0,0,Manhattan,Jones,504,579,true,false,0
450,0.4650817236255572,9,1,Manhattan,Jones,459,507,false,false,0
425,0.46918986549890523,8,0,Manhattan,Jones,431,508,false,false,0
415,0.4724104549854792,9,1,Queens,Manhattan,418,509,false,false,0
420,0.47183098591549294,9,1,Jones,Stony,425,511,false,false,0
440,0.46564885496183206,8,1,Jones,Stony,445,511,false,false,0
453,0.46384113811499705,8,1,Manhattan,Jones,461,511,false,false,0
455,0.46527369040612127,8,1,Manhattan,Jones,464,511,false,false,0
501,0.46139101861993426,0,0,Manhattan,Queens,511,617,true,true,534
465,0.4659090909090909,9,0,Stony,Queens,470,513,false,false,0
503,0.46139101861993426,0,0,Manhattan,Jones,512,580,true,false,0
429,0.46919726197884254,9,0,Queens,Manhattan,434,514,false,false,0
433,0.46806541190990436,8,1,Manhattan,Jones,439,514,false,false,0
454,0.46384113811499705,8,0,Manhattan,Jones,462,514,false,false,0
448,0.468562874251497,9,0,Manhattan,Jones,456,516,false,false,0
469,0.4636126413453175,9,1,Stony,Queens,475,517,false,false,0
427,0.47051482059282373,8,0,Queens,Manhattan,432,518,false,false,0
435,0.46937519236688213,8,1,Queens,Manhattan,441,518,false,false,0
436,0.46937519236688213,9,0,Stony,Jones,441,520,false,false,0
478,0.4679578467673028,9,0,Stony,Queens,488,520,false,false,0
443,0.4658403869407497,8,1,Manhattan,Jones,450,523,false,false,0
426,0.47051482059282373,9,1,Manhattan,Queens,432,525,false,false,0
513,0.46709470304975925,1,1,Manhattan,Jones,522,567,false,true,527
447,0.4684115523465704,9,1,Queens,Manhattan,454,528,false,false,0
449,0.468562874251497,9,1,Jones,Stony,457,532,false,true,529
474,0.46657101865136297,6,1,Jones,Stony,481,550,false,true,529
522,0.46190476190476193,0,0,Queens,Manhattan,531,605,true,false,0
524,0.46190476190476193,0,0,Queens,Stony,532,585,true,false,0
511,0.46709470304975925,1,1,Jones,Stony,521,602,false,true,535
528,0.4617825971965089,0,0,Queens,Stony,535,568,true,false,0
464,0.4659090909090909,9,0,Jones,Stony,470,537,false,false,0
530,0.4617825971965089,0,0,Manhattan,Queens,536,633,true,false,0
531,0.4617825971965089,0,0,Queens,Stony,536,570,true,false,0
441,0.465674362089915,8,0,Manhattan,Queens,448,538,false,false,0
452,0.46384113811499705,8,1,Manhattan,Jones,460,538,false,false,0
532,0.4632159747766684,0,0,Manhattan,Jones,538,584,true,false,0
483,0.46613995485327314,8,1,Queens,Stony,495,548,false,true,540
472,0.46777905638665135,8,1,Jones,Stony,479,541,false,false,0
489,0.46420581655480986,8,1,Queens,Stony,502,544,false,false,0
491,0.46420581655480986,9,1,Queens,Stony,503,545,false,false,0
536,0.46031331592689295,0,0,Manhattan,Queens,544,631,true,false,0
471,0.46777905638665135,9,0,Manhattan,Jones,479,547,false,false,0
538,0.4604989604989605,0,0,Manhattan,Queens,547,654,true,true,570
477,0.4679578467673028,9,1,Manhattan,Jones,487,550,false,false,0
482,0.46613995485327314,9,0,Stony,Queens,493,550,false,false,0
500,0.46559823155567837,7,1,Manhattan,Jones,510,563,false,true,550
541,0.4604989604989605,0,0,Manhattan,Queens,549,648,true,false,0
492,0.46420581655480986,9,1,Manhattan,Jones,503,551,false,false,0
498,0.4667590027700831,6,1,Queens,Manhattan,508,575,false,true,551
456,0.4669976635514019,8,1,Jones,Stony,465,552,false,false,0
486,0.46378439079169004,8,1,Manhattan,Jones,499,553,false,false,0
496,0.4667408850542722,7,1,Manhattan,Queens,506,572,false,true,554
508,0.46709470304975925,9,1,Queens,Stony,520,556,false,false,0
549,0.4553822551777039,0,0,Queens,Stony,555,595,true,false,0
444,0.4658403869407497,9,0,Queens,Manhattan,451,557,false,false,0
470,0.46485391958345385,9,0,Jones,Stony,476,557,false,false,0
499,0.46559823155567837,9,1,Manhattan,Jones,509,560,false,true,559
507,0.4645161290322581,8,1,Manhattan,Jones,518,559,false,false,0
467,0.46482558139534885,8,0,Jones,Stony,472,560,false,false,0
552,0.45486725663716815,0,0,Queens,Manhattan,559,648,true,false,0
505,0.46418882257189364,9,0,Queens,Stony,515,561,false,false,0
518,0.46485623003194887,9,1,Queens,Stony,527,561,false,false,0
520,0.46190476190476193,3,1,Manhattan,Queens,530,615,false,true,561
553,0.45596770123643704,0,0,Queens,Manhattan,560,634,true,true,616
451,0.4650817236255572,9,1,Queens,Manhattan,459,562,false,false,0
502,0.46139101861993426,8,1,Stony,Queens,511,569,false,true,562
554,0.45582329317269077,0,0,Manhattan,Jones,561,616,false,true,562
476,0.4679578467673028,8,1,Manhattan,Queens,487,579,false,true,564
516,0.46498002663115845,4,1,Manhattan,Queens,526,612,false,true,564
555,0.45388652836790805,0,0,Queens,Stony,563,602,true,false,0
509,0.46709470304975925,9,0,Manhattan,Jones,521,565,false,false,0
544,0.4580761316872428,2,0,Manhattan,Jones,551,612,false,true,566
462,0.4669976635514019,8,1,Queens,Manhattan,469,567,false,false,0
515,0.46498002663115845,8,0,Queens,Stony,525,567,false,false,0
473,0.46657101865136297,8,0,Stony,Jones,480,569,false,false,0
519,0.46190476190476193,3,1,Queens,Manhattan,529,645,false,true,569
475,0.4677927283137704,9,1,Stony,Jones,483,570,false,false,0
557,0.4539408866995074,0,0,Queens,Manhattan,570,642,true,false,0
512,0.46709470304975925,8,0,Queens,Stony,522,572,false,false,0
560,0.4539408866995074,0,0,Queens,Stony,571,627,true,false,0
517,0.46498002663115845,6,1,Queens,Manhattan,526,595,false,true,573
495,0.4667408850542722,9,1,Manhattan,Jones,505,575,false,false,0
494,0.4655509065550907,9,0,Stony,Jones,504,578,false,false,0
468,0.4636126413453175,9,0,Queens,Manhattan,475,581,false,false,0
497,0.4667590027700831,8,0,Manhattan,Queens,508,581,false,false,0
514,0.46498002663115845,9,0,Manhattan,Jones,525,581,false,false,0
521,0.46190476190476193,8,1,Manhattan,Jones,530,583,false,false,0
569,0.45798931520155417,0,0,Queens,Stony,582,630,true,false,0
535,0.46127681841967555,8,1,Queens,Stony,542,584,false,false,0
573,0.4562167392356072,0,0,Queens,Manhattan,584,688,true,false,0
484,0.46613995485327314,9,0,Jones,Stony,495,589,false,false,0
579,0.4562167392356072,0,0,Queens,Manhattan,588,680,true,false,0
534,0.46224436287362347,9,0,Queens,Stony,540,590,false,false,0
545,0.45713552361396304,7,1,Manhattan,Jones,552,603,false,true,590
581,0.45780235633565763,0,0,Queens,Manhattan,590,651,true,false,0
551,0.4568308786185881,8,1,Stony,Queens,558,592,false,false,0
584,0.45780235633565763,0,0,Queens,Manhattan,591,654,true,false,0
488,0.4645955779457039,8,0,Jones,Stony,501,593,false,false,0
504,0.46418882257189364,9,0,Manhattan,Queens,515,596,false,false,0
527,0.46190476190476193,9,0,Manhattan,Jones,534,596,false,false,0
546,0.4561987704918033,9,0,Stony,Queens,553,600,false,false,0
533,0.4632159747766684,9,0,Jones,Stony,538,602,false,false,0
537,0.45923417556655377,9,1,Manhattan,Jones,545,602,false,false,0
540,0.4604989604989605,9,1,Manhattan,Jones,548,604,false,false,0
547,0.4553822551777039,5,0,Queens,Manhattan,554,645,false,true,604
506,0.46418882257189364,9,0,Jones,Stony,515,605,false,false,0
576,0.4562167392356072,3,1,Queens,Stony,586,644,false,true,605
597,0.4612659423712801,0,0,Queens,Manhattan,604,699,true,false,0
598,0.46208195949128594,0,0,Queens,Manhattan,605,705,true,false,0
548,0.4553822551777039,8,0,Jones,Stony,554,607,false,false,0
529,0.4617825971965089,8,1,Manhattan,Jones,535,609,false,false,0
601,0.463093559003291,0,0,Queens,Stony,608,645,true,false,0
526,0.46190476190476193,8,0,Jones,Stony,533,611,false,false,0
556,0.45388652836790805,6,1,Manhattan,Jones,563,634,false,true,611
604,0.4622243078366964,0,0,Queens,Manhattan,610,726,true,false,0
510,0.46709470304975925,9,0,Queens,Manhattan,521,612,false,false,0
525,0.46190476190476193,9,0,Jones,Stony,532,615,false,false,0
565,0.45454545454545453,8,1,Manhattan,Jones,579,621,false,true,615
